SampleID,fastq1,fastq2
TMS3S7BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/28-TMS3S7BS_S7582-S7782_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/28-TMS3S7BS_S7582-S7782_R2.fastq.gz
TMS3S6BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/27-TMS3S6BS_S7581-S7781_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/27-TMS3S6BS_S7581-S7781_R2.fastq.gz
TMS3S5BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/26-TMS3S5BS_S7580-S7780_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/26-TMS3S5BS_S7580-S7780_R2.fastq.gz
TMS3S4BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/25-TMS3S4BS_S7579-S7779_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/25-TMS3S4BS_S7579-S7779_R2.fastq.gz
TMS3S3BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/24-TMS3S3BS_S7578-S7778_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/24-TMS3S3BS_S7578-S7778_R2.fastq.gz
TMS3S2BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/23-TMS3S2BS_S7577-S7777_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/23-TMS3S2BS_S7577-S7777_R2.fastq.gz
TMS3S1BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/22-TMS3S1BS_S7564-S7764_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/22-TMS3S1BS_S7564-S7764_R2.fastq.gz
TMS2S7BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/21-TMS2S7BS_S7563-S7763_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/21-TMS2S7BS_S7563-S7763_R2.fastq.gz
TMS2S6BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/20-TMS2S6BS_S7562-S7762_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/20-TMS2S6BS_S7562-S7762_R2.fastq.gz
TMS2S5BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/19-TMS2S5BS_S7561-S7761_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/19-TMS2S5BS_S7561-S7761_R2.fastq.gz
TMS2S4BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/18-TMS2S4BS_S7560-S7760_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/18-TMS2S4BS_S7560-S7760_R2.fastq.gz
TMS2S3BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/17-TMS2S3BS_S7559-S7759_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/17-TMS2S3BS_S7559-S7759_R2.fastq.gz
TMS2S2BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/16-TMS2S2BS_S7558-S7758_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/16-TMS2S2BS_S7558-S7758_R2.fastq.gz
TMS2S1BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/15-TMS2S1BS_S7557-S7757_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/15-TMS2S1BS_S7557-S7757_R2.fastq.gz
TMH2S7BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/14-TMH2S7BS_S7528-S7728_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/14-TMH2S7BS_S7528-S7728_R2.fastq.gz
TMH2S6BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/13-TMH2S6BS_S7527-S7727_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/13-TMH2S6BS_S7527-S7727_R2.fastq.gz
TMH2S5BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/12-TMH2S5BS_S7526-S7726_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/12-TMH2S5BS_S7526-S7726_R2.fastq.gz
TMH2S4BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/11-TMH2S4BS_S7525-S7725_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/11-TMH2S4BS_S7525-S7725_R2.fastq.gz
TMH2S3BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/10-TMH2S3BS_S7592-S7792_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/10-TMH2S3BS_S7592-S7792_R2.fastq.gz
TMH2S2BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/9-TMH2S2BS_S7591-S7791_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/9-TMH2S2BS_S7591-S7791_R2.fastq.gz
TMH2S1BS,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/8-TMH2S1BS_S7590-S7790_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7151/zatm/8-TMH2S1BS_S7590-S7790_R2.fastq.gz
