SampleID,fastq1,fastq2
TMM9P2S7CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/21-TMM9P2S7CF_S7545-S7745_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/21-TMM9P2S7CF_S7545-S7745_R2.fastq.gz
TMM9P2S6CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/20-TMM9P2S6CF_S7544-S7744_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/20-TMM9P2S6CF_S7544-S7744_R2.fastq.gz
TMM9P2S5CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/19-TMM9P2S5CF_S7543-S7743_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/19-TMM9P2S5CF_S7543-S7743_R2.fastq.gz
TMM9P2S4CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/18-TMM9P2S4CF_S7542-S7742_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/18-TMM9P2S4CF_S7542-S7742_R2.fastq.gz
TMM9P2S3CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/17-TMM9P2S3CF_S7541-S7741_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/17-TMM9P2S3CF_S7541-S7741_R2.fastq.gz
TMM9P2S2CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/16-TMM9P2S2CF_S7540-S7740_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/16-TMM9P2S2CF_S7540-S7740_R2.fastq.gz
TMM9P2S1CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/15-TMM9P2S1CF_S7539-S7739_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/15-TMM9P2S1CF_S7539-S7739_R2.fastq.gz
TMM8P2S7CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/14-TMM8P2S7CF_S7538-S7738_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/14-TMM8P2S7CF_S7538-S7738_R2.fastq.gz
TMM8P2S6CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/13-TMM8P2S6CF_S7537-S7737_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/13-TMM8P2S6CF_S7537-S7737_R2.fastq.gz
TMM8P2S5CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/12-TMM8P2S5CF_S7536-S7736_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/12-TMM8P2S5CF_S7536-S7736_R2.fastq.gz
TMM8P2S4CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/11-TMM8P2S4CF_S7535-S7735_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/11-TMM8P2S4CF_S7535-S7735_R2.fastq.gz
TMM8P2S3CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/10-TMM8P2S3CF_S7534-S7734_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/10-TMM8P2S3CF_S7534-S7734_R2.fastq.gz
TMM8P2S2CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/9-TMM8P2S2CF_S7533-S7733_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/9-TMM8P2S2CF_S7533-S7733_R2.fastq.gz
TMM8P2S1CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/8-TMM8P2S1CF_S7532-S7732_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/8-TMM8P2S1CF_S7532-S7732_R2.fastq.gz
TMM4P3S7CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/7-TMM4P3S7CF_S7531-S7731_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/7-TMM4P3S7CF_S7531-S7731_R2.fastq.gz
TMM4P3S6CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/6-TMM4P3S6CF_S7530-S7730_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/6-TMM4P3S6CF_S7530-S7730_R2.fastq.gz
TMM4P3S5CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/5-TMM4P3S5CF_S7529-S7729_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/5-TMM4P3S5CF_S7529-S7729_R2.fastq.gz
TMM4P3S4CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/4-TMM4P3S4CF_S7528-S7728_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/4-TMM4P3S4CF_S7528-S7728_R2.fastq.gz
TMM4P3S3CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/3-TMM4P3S3CF_S7527-S7727_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/3-TMM4P3S3CF_S7527-S7727_R2.fastq.gz
TMM4P3S2CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/2-TMM4P3S2CF_S7526-S7726_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/2-TMM4P3S2CF_S7526-S7726_R2.fastq.gz
TMM4P3S1CF,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/1-TMM4P3S1CF_S7525-S7725_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7266/zatm/1-TMM4P3S1CF_S7525-S7725_R2.fastq.gz
