SampleID,fastq1,fastq2
TMM7P4,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/15-TMM7P4_S7560-S7760_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/15-TMM7P4_S7560-S7760_R2.fastq.gz
TMM7P3,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/14-TMM7P3_S7559-S7759_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/14-TMM7P3_S7559-S7759_R2.fastq.gz
TMM7P2,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/13-TMM7P2_S7558-S7758_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/13-TMM7P2_S7558-S7758_R2.fastq.gz
TMM7P1,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/12-TMM7P1_S7557-S7757_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/12-TMM7P1_S7557-S7757_R2.fastq.gz
TMM6P4,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/11-TMM6P4_S7540-S7740_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/11-TMM6P4_S7540-S7740_R2.fastq.gz
TMM6P3,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/10-TMM6P3_S7539-S7739_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/10-TMM6P3_S7539-S7739_R2.fastq.gz
TMM6P2,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/9-TMM6P2_S7538-S7738_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/9-TMM6P2_S7538-S7738_R2.fastq.gz
TMM5P4,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/8-TMM5P4_S7536-S7736_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/8-TMM5P4_S7536-S7736_R2.fastq.gz
TMM5P3,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/7-TMM5P3_S7535-S7735_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/7-TMM5P3_S7535-S7735_R2.fastq.gz
TMM5P2,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/6-TMM5P2_S7534-S7734_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/6-TMM5P2_S7534-S7734_R2.fastq.gz
TMM5P1,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/5-TMM5P1_S7533-S7733_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/5-TMM5P1_S7533-S7733_R2.fastq.gz
TMM4P4,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/4-TMM4P4_S7532-S7732_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/4-TMM4P4_S7532-S7732_R2.fastq.gz
TMM4P3,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/3-TMM4P3_S7531-S7731_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/3-TMM4P3_S7531-S7731_R2.fastq.gz
TMM4P2,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/2-TMM4P2_S7530-S7730_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/2-TMM4P2_S7530-S7730_R2.fastq.gz
TMM4P1,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/1-TMM4P1_S7529-S7729_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6958_Vi/1-TMM4P1_S7529-S7729_R2.fastq.gz
