SampleID,FASTQ1,FASTQ2
17-TML1S1_S7537-S7737,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/17-TML1S1_S7537-S7737_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/17-TML1S1_S7537-S7737_R2.fastq.gz
18-TML2S1_S7538-S7738,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/18-TML2S1_S7538-S7738_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/18-TML2S1_S7538-S7738_R2.fastq.gz
19-TML3S1_S7539-S7739,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/19-TML3S1_S7539-S7739_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/19-TML3S1_S7539-S7739_R2.fastq.gz
20-TML5S1_S7540-S7740,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/20-TML5S1_S7540-S7740_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/20-TML5S1_S7540-S7740_R2.fastq.gz
21-TML6S1_S7541-S7741,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/21-TML6S1_S7541-S7741_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/21-TML6S1_S7541-S7741_R2.fastq.gz
22-TML8S1_S7542-S7742,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/22-TML8S1_S7542-S7742_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/22-TML8S1_S7542-S7742_R2.fastq.gz
23-TML9S1_S7543-S7743,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/23-TML9S1_S7543-S7743_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/23-TML9S1_S7543-S7743_R2.fastq.gz
24-TML12S1_S7544-S7744,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/24-TML12S1_S7544-S7744_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/24-TML12S1_S7544-S7744_R2.fastq.gz
25-TML1S2_S7545-S7745,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/25-TML1S2_S7545-S7745_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/25-TML1S2_S7545-S7745_R2.fastq.gz
26-TML2S2_S7546-S7746,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/26-TML2S2_S7546-S7746_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7373/zatm/26-TML2S2_S7546-S7746_R2.fastq.gz
