SampleID,FASTQ1,FASTQ2
10-TMPL7S3_S7510-S7710,/mnt/FASTQ/2025_2/R7434/zatm/10-TMPL7S3_S7510-S7710_R1.fastq.gz,/mnt/FASTQ/2025_2/R7434/zatm/10-TMPL7S3_S7510-S7710_R2.fastq.gz
11-TMPL7S4_S7511-S7711,/mnt/FASTQ/2025_2/R7434/zatm/11-TMPL7S4_S7511-S7711_R1.fastq.gz,/mnt/FASTQ/2025_2/R7434/zatm/11-TMPL7S4_S7511-S7711_R2.fastq.gz
12-TMPL7S5_S7512-S7712,/mnt/FASTQ/2025_2/R7434/zatm/12-TMPL7S5_S7512-S7712_R1.fastq.gz,/mnt/FASTQ/2025_2/R7434/zatm/12-TMPL7S5_S7512-S7712_R2.fastq.gz
13-TMPL7S6_S7513-S7713,/mnt/FASTQ/2025_2/R7434/zatm/13-TMPL7S6_S7513-S7713_R1.fastq.gz,/mnt/FASTQ/2025_2/R7434/zatm/13-TMPL7S6_S7513-S7713_R2.fastq.gz
14-TMPL7S7_S7514-S7714,/mnt/FASTQ/2025_2/R7434/zatm/14-TMPL7S7_S7514-S7714_R1.fastq.gz,/mnt/FASTQ/2025_2/R7434/zatm/14-TMPL7S7_S7514-S7714_R2.fastq.gz
15-TMCONTROL146_S7515-S7715,/mnt/FASTQ/2025_2/R7434/zatm/15-TMCONTROL146_S7515-S7715_R1.fastq.gz,/mnt/FASTQ/2025_2/R7434/zatm/15-TMCONTROL146_S7515-S7715_R2.fastq.gz
1-TMPC4S1_S7501-S7701,/mnt/FASTQ/2025_2/R7434/zatm/1-TMPC4S1_S7501-S7701_R1.fastq.gz,/mnt/FASTQ/2025_2/R7434/zatm/1-TMPC4S1_S7501-S7701_R2.fastq.gz
2-TMPC4S2_S7502-S7702,/mnt/FASTQ/2025_2/R7434/zatm/2-TMPC4S2_S7502-S7702_R1.fastq.gz,/mnt/FASTQ/2025_2/R7434/zatm/2-TMPC4S2_S7502-S7702_R2.fastq.gz
3-TMPC4S3_S7503-S7703,/mnt/FASTQ/2025_2/R7434/zatm/3-TMPC4S3_S7503-S7703_R1.fastq.gz,/mnt/FASTQ/2025_2/R7434/zatm/3-TMPC4S3_S7503-S7703_R2.fastq.gz
4-TMPC4S4_S7504-S7704,/mnt/FASTQ/2025_2/R7434/zatm/4-TMPC4S4_S7504-S7704_R1.fastq.gz,/mnt/FASTQ/2025_2/R7434/zatm/4-TMPC4S4_S7504-S7704_R2.fastq.gz
5-TMPC4S5_S7505-S7705,/mnt/FASTQ/2025_2/R7434/zatm/5-TMPC4S5_S7505-S7705_R1.fastq.gz,/mnt/FASTQ/2025_2/R7434/zatm/5-TMPC4S5_S7505-S7705_R2.fastq.gz
6-TMPC4S6_S7506-S7706,/mnt/FASTQ/2025_2/R7434/zatm/6-TMPC4S6_S7506-S7706_R1.fastq.gz,/mnt/FASTQ/2025_2/R7434/zatm/6-TMPC4S6_S7506-S7706_R2.fastq.gz
7-TMPC4S7_S7507-S7707,/mnt/FASTQ/2025_2/R7434/zatm/7-TMPC4S7_S7507-S7707_R1.fastq.gz,/mnt/FASTQ/2025_2/R7434/zatm/7-TMPC4S7_S7507-S7707_R2.fastq.gz
8-TMPL7S1_S7508-S7708,/mnt/FASTQ/2025_2/R7434/zatm/8-TMPL7S1_S7508-S7708_R1.fastq.gz,/mnt/FASTQ/2025_2/R7434/zatm/8-TMPL7S1_S7508-S7708_R2.fastq.gz
9-TMPL7S2_S7509-S7709,/mnt/FASTQ/2025_2/R7434/zatm/9-TMPL7S2_S7509-S7709_R1.fastq.gz,/mnt/FASTQ/2025_2/R7434/zatm/9-TMPL7S2_S7509-S7709_R2.fastq.gz
