SampleID,FASTQ1,FASTQ2
10-TMC1S4_S7511-S7711,/mnt/FASTQ/2025_2/R7575/zatm/10-TMC1S4_S7511-S7711_R1.fastq.gz,/mnt/FASTQ/2025_2/R7575/zatm/10-TMC1S4_S7511-S7711_R2.fastq.gz
11-TMC1S5_S7512-S7712,/mnt/FASTQ/2025_2/R7575/zatm/11-TMC1S5_S7512-S7712_R1.fastq.gz,/mnt/FASTQ/2025_2/R7575/zatm/11-TMC1S5_S7512-S7712_R2.fastq.gz
12-TMC1S6_S7513-S7713,/mnt/FASTQ/2025_2/R7575/zatm/12-TMC1S6_S7513-S7713_R1.fastq.gz,/mnt/FASTQ/2025_2/R7575/zatm/12-TMC1S6_S7513-S7713_R2.fastq.gz
13-TMC1S7_S7514-S7714,/mnt/FASTQ/2025_2/R7575/zatm/13-TMC1S7_S7514-S7714_R1.fastq.gz,/mnt/FASTQ/2025_2/R7575/zatm/13-TMC1S7_S7514-S7714_R2.fastq.gz
14-TMC2S1_S7515-S7715,/mnt/FASTQ/2025_2/R7575/zatm/14-TMC2S1_S7515-S7715_R1.fastq.gz,/mnt/FASTQ/2025_2/R7575/zatm/14-TMC2S1_S7515-S7715_R2.fastq.gz
15-TMC2S2_S7516-S7716,/mnt/FASTQ/2025_2/R7575/zatm/15-TMC2S2_S7516-S7716_R1.fastq.gz,/mnt/FASTQ/2025_2/R7575/zatm/15-TMC2S2_S7516-S7716_R2.fastq.gz
16-TMC2S3_S7517-S7717,/mnt/FASTQ/2025_2/R7575/zatm/16-TMC2S3_S7517-S7717_R1.fastq.gz,/mnt/FASTQ/2025_2/R7575/zatm/16-TMC2S3_S7517-S7717_R2.fastq.gz
17-TMC2S4_S7518-S7718,/mnt/FASTQ/2025_2/R7575/zatm/17-TMC2S4_S7518-S7718_R1.fastq.gz,/mnt/FASTQ/2025_2/R7575/zatm/17-TMC2S4_S7518-S7718_R2.fastq.gz
18-TMC2S5_S7519-S7719,/mnt/FASTQ/2025_2/R7575/zatm/18-TMC2S5_S7519-S7719_R1.fastq.gz,/mnt/FASTQ/2025_2/R7575/zatm/18-TMC2S5_S7519-S7719_R2.fastq.gz
19-TMC2S6_S7520-S7720,/mnt/FASTQ/2025_2/R7575/zatm/19-TMC2S6_S7520-S7720_R1.fastq.gz,/mnt/FASTQ/2025_2/R7575/zatm/19-TMC2S6_S7520-S7720_R2.fastq.gz
1-TML17S1_S7501-S7701,/mnt/FASTQ/2025_2/R7575/zatm/1-TML17S1_S7501-S7701_R1.fastq.gz,/mnt/FASTQ/2025_2/R7575/zatm/1-TML17S1_S7501-S7701_R2.fastq.gz
20-TMC2S7_S7521-S7721,/mnt/FASTQ/2025_2/R7575/zatm/20-TMC2S7_S7521-S7721_R1.fastq.gz,/mnt/FASTQ/2025_2/R7575/zatm/20-TMC2S7_S7521-S7721_R2.fastq.gz
21-TMC3S1_S7522-S7722,/mnt/FASTQ/2025_2/R7575/zatm/21-TMC3S1_S7522-S7722_R1.fastq.gz,/mnt/FASTQ/2025_2/R7575/zatm/21-TMC3S1_S7522-S7722_R2.fastq.gz
22-TMC3S2_S7523-S7723,/mnt/FASTQ/2025_2/R7575/zatm/22-TMC3S2_S7523-S7723_R1.fastq.gz,/mnt/FASTQ/2025_2/R7575/zatm/22-TMC3S2_S7523-S7723_R2.fastq.gz
23-TMC3S3_S7524-S7724,/mnt/FASTQ/2025_2/R7575/zatm/23-TMC3S3_S7524-S7724_R1.fastq.gz,/mnt/FASTQ/2025_2/R7575/zatm/23-TMC3S3_S7524-S7724_R2.fastq.gz
24-TMC3S4_S7525-S7725,/mnt/FASTQ/2025_2/R7575/zatm/24-TMC3S4_S7525-S7725_R1.fastq.gz,/mnt/FASTQ/2025_2/R7575/zatm/24-TMC3S4_S7525-S7725_R2.fastq.gz
25-TMC3S5_S7526-S7726,/mnt/FASTQ/2025_2/R7575/zatm/25-TMC3S5_S7526-S7726_R1.fastq.gz,/mnt/FASTQ/2025_2/R7575/zatm/25-TMC3S5_S7526-S7726_R2.fastq.gz
26-TMC3S6_S7527-S7727,/mnt/FASTQ/2025_2/R7575/zatm/26-TMC3S6_S7527-S7727_R1.fastq.gz,/mnt/FASTQ/2025_2/R7575/zatm/26-TMC3S6_S7527-S7727_R2.fastq.gz
