SampleID,FASTQ1,FASTQ2
10-TMSTS4V_S7561-S7761,/mnt/FASTQ/2025_2/R7724/zatm/10-TMSTS4V_S7561-S7761_R1.fastq.gz,/mnt/FASTQ/2025_2/R7724/zatm/10-TMSTS4V_S7561-S7761_R2.fastq.gz
11-TMSTS5V_S7562-S7762,/mnt/FASTQ/2025_2/R7724/zatm/11-TMSTS5V_S7562-S7762_R1.fastq.gz,/mnt/FASTQ/2025_2/R7724/zatm/11-TMSTS5V_S7562-S7762_R2.fastq.gz
12-TMSTS6V_S7563-S7763,/mnt/FASTQ/2025_2/R7724/zatm/12-TMSTS6V_S7563-S7763_R1.fastq.gz,/mnt/FASTQ/2025_2/R7724/zatm/12-TMSTS6V_S7563-S7763_R2.fastq.gz
13-TMSTS7V_S7564-S7764,/mnt/FASTQ/2025_2/R7724/zatm/13-TMSTS7V_S7564-S7764_R1.fastq.gz,/mnt/FASTQ/2025_2/R7724/zatm/13-TMSTS7V_S7564-S7764_R2.fastq.gz
1-TMSTS1P_S7551-S7751,/mnt/FASTQ/2025_2/R7724/zatm/1-TMSTS1P_S7551-S7751_R1.fastq.gz,/mnt/FASTQ/2025_2/R7724/zatm/1-TMSTS1P_S7551-S7751_R2.fastq.gz
2-TMSTS2P_S7552-S7752,/mnt/FASTQ/2025_2/R7724/zatm/2-TMSTS2P_S7552-S7752_R1.fastq.gz,/mnt/FASTQ/2025_2/R7724/zatm/2-TMSTS2P_S7552-S7752_R2.fastq.gz
3-TMSTS3P_S7553-S7753,/mnt/FASTQ/2025_2/R7724/zatm/3-TMSTS3P_S7553-S7753_R1.fastq.gz,/mnt/FASTQ/2025_2/R7724/zatm/3-TMSTS3P_S7553-S7753_R2.fastq.gz
4-TMSTS4P_S7554-S7754,/mnt/FASTQ/2025_2/R7724/zatm/4-TMSTS4P_S7554-S7754_R1.fastq.gz,/mnt/FASTQ/2025_2/R7724/zatm/4-TMSTS4P_S7554-S7754_R2.fastq.gz
5-TMSTS6P_S7556-S7756,/mnt/FASTQ/2025_2/R7724/zatm/5-TMSTS6P_S7556-S7756_R1.fastq.gz,/mnt/FASTQ/2025_2/R7724/zatm/5-TMSTS6P_S7556-S7756_R2.fastq.gz
6-TMSTS7P_S7557-S7757,/mnt/FASTQ/2025_2/R7724/zatm/6-TMSTS7P_S7557-S7757_R1.fastq.gz,/mnt/FASTQ/2025_2/R7724/zatm/6-TMSTS7P_S7557-S7757_R2.fastq.gz
7-TMSTS1V_S7558-S7758,/mnt/FASTQ/2025_2/R7724/zatm/7-TMSTS1V_S7558-S7758_R1.fastq.gz,/mnt/FASTQ/2025_2/R7724/zatm/7-TMSTS1V_S7558-S7758_R2.fastq.gz
8-TMSTS2V_S7559-S7759,/mnt/FASTQ/2025_2/R7724/zatm/8-TMSTS2V_S7559-S7759_R1.fastq.gz,/mnt/FASTQ/2025_2/R7724/zatm/8-TMSTS2V_S7559-S7759_R2.fastq.gz
9-TMSTS3V_S7560-S7760,/mnt/FASTQ/2025_2/R7724/zatm/9-TMSTS3V_S7560-S7760_R1.fastq.gz,/mnt/FASTQ/2025_2/R7724/zatm/9-TMSTS3V_S7560-S7760_R2.fastq.gz
