SampleID,FASTQ1,FASTQ2
10-LBG042_S7546-S7746,/mnt/FASTQ/2025_2/R7902/bcdmr/10-LBG042_S7546-S7746_R1.fastq.gz,/mnt/FASTQ/2025_2/R7902/bcdmr/10-LBG042_S7546-S7746_R2.fastq.gz
11-LBG071_S7547-S7747,/mnt/FASTQ/2025_2/R7902/bcdmr/11-LBG071_S7547-S7747_R1.fastq.gz,/mnt/FASTQ/2025_2/R7902/bcdmr/11-LBG071_S7547-S7747_R2.fastq.gz
12-LBG078_S7548-S7748,/mnt/FASTQ/2025_2/R7902/bcdmr/12-LBG078_S7548-S7748_R1.fastq.gz,/mnt/FASTQ/2025_2/R7902/bcdmr/12-LBG078_S7548-S7748_R2.fastq.gz
13-ZMG127_S7549-S7749,/mnt/FASTQ/2025_2/R7902/bcdmr/13-ZMG127_S7549-S7749_R1.fastq.gz,/mnt/FASTQ/2025_2/R7902/bcdmr/13-ZMG127_S7549-S7749_R2.fastq.gz
14-ZMG145_S7550-S7750,/mnt/FASTQ/2025_2/R7902/bcdmr/14-ZMG145_S7550-S7750_R1.fastq.gz,/mnt/FASTQ/2025_2/R7902/bcdmr/14-ZMG145_S7550-S7750_R2.fastq.gz
15-ZMG160_S7551-S7751,/mnt/FASTQ/2025_2/R7902/bcdmr/15-ZMG160_S7551-S7751_R1.fastq.gz,/mnt/FASTQ/2025_2/R7902/bcdmr/15-ZMG160_S7551-S7751_R2.fastq.gz
16-ZMG187_S7552-S7752,/mnt/FASTQ/2025_2/R7902/bcdmr/16-ZMG187_S7552-S7752_R1.fastq.gz,/mnt/FASTQ/2025_2/R7902/bcdmr/16-ZMG187_S7552-S7752_R2.fastq.gz
1-K0AF26_S7537-S7737,/mnt/FASTQ/2025_2/R7902/bcdmr/1-K0AF26_S7537-S7737_R1.fastq.gz,/mnt/FASTQ/2025_2/R7902/bcdmr/1-K0AF26_S7537-S7737_R2.fastq.gz
2-K0AI46_S7538-S7738,/mnt/FASTQ/2025_2/R7902/bcdmr/2-K0AI46_S7538-S7738_R1.fastq.gz,/mnt/FASTQ/2025_2/R7902/bcdmr/2-K0AI46_S7538-S7738_R2.fastq.gz
3-K0AJ33_S7539-S7739,/mnt/FASTQ/2025_2/R7902/bcdmr/3-K0AJ33_S7539-S7739_R1.fastq.gz,/mnt/FASTQ/2025_2/R7902/bcdmr/3-K0AJ33_S7539-S7739_R2.fastq.gz
4-K0GAAA24_S7540-S7740,/mnt/FASTQ/2025_2/R7902/bcdmr/4-K0GAAA24_S7540-S7740_R1.fastq.gz,/mnt/FASTQ/2025_2/R7902/bcdmr/4-K0GAAA24_S7540-S7740_R2.fastq.gz
5-K0GAAA47_S7541-S7741,/mnt/FASTQ/2025_2/R7902/bcdmr/5-K0GAAA47_S7541-S7741_R1.fastq.gz,/mnt/FASTQ/2025_2/R7902/bcdmr/5-K0GAAA47_S7541-S7741_R2.fastq.gz
6-K2AC62_S7542-S7742,/mnt/FASTQ/2025_2/R7902/bcdmr/6-K2AC62_S7542-S7742_R1.fastq.gz,/mnt/FASTQ/2025_2/R7902/bcdmr/6-K2AC62_S7542-S7742_R2.fastq.gz
7-K2AC66_S7543-S7743,/mnt/FASTQ/2025_2/R7902/bcdmr/7-K2AC66_S7543-S7743_R1.fastq.gz,/mnt/FASTQ/2025_2/R7902/bcdmr/7-K2AC66_S7543-S7743_R2.fastq.gz
8-KOAI55_S7544-S7744,/mnt/FASTQ/2025_2/R7902/bcdmr/8-KOAI55_S7544-S7744_R1.fastq.gz,/mnt/FASTQ/2025_2/R7902/bcdmr/8-KOAI55_S7544-S7744_R2.fastq.gz
9-LBG038_S7545-S7745,/mnt/FASTQ/2025_2/R7902/bcdmr/9-LBG038_S7545-S7745_R1.fastq.gz,/mnt/FASTQ/2025_2/R7902/bcdmr/9-LBG038_S7545-S7745_R2.fastq.gz
