SampleID,FASTQ1,FASTQ2
10-TMC3S1_S7583-S7783,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/10-TMC3S1_S7583-S7783_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/10-TMC3S1_S7583-S7783_R2.fastq.gz
11-TMC4S1_S7584-S7784,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/11-TMC4S1_S7584-S7784_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/11-TMC4S1_S7584-S7784_R2.fastq.gz
12-TMC5S1_S7546-S7746,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/12-TMC5S1_S7546-S7746_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/12-TMC5S1_S7546-S7746_R2.fastq.gz
13-TMC6S1_S7549-S7749,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/13-TMC6S1_S7549-S7749_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/13-TMC6S1_S7549-S7749_R2.fastq.gz
14-TMC1S2_S7502-S7702,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/14-TMC1S2_S7502-S7702_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/14-TMC1S2_S7502-S7702_R2.fastq.gz
15-TMC2S2_S7503-S7703,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/15-TMC2S2_S7503-S7703_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/15-TMC2S2_S7503-S7703_R2.fastq.gz
16-TMC3S2_S7504-S7704,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/16-TMC3S2_S7504-S7704_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/16-TMC3S2_S7504-S7704_R2.fastq.gz
17-TMC4S2_S7505-S7705,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/17-TMC4S2_S7505-S7705_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/17-TMC4S2_S7505-S7705_R2.fastq.gz
18-TMC5S2_S7506-S7706,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/18-TMC5S2_S7506-S7706_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/18-TMC5S2_S7506-S7706_R2.fastq.gz
19-TMC6S2_S7507-S7707,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/19-TMC6S2_S7507-S7707_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/19-TMC6S2_S7507-S7707_R2.fastq.gz
20-TMC1S3_S7508-S7708,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/20-TMC1S3_S7508-S7708_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/20-TMC1S3_S7508-S7708_R2.fastq.gz
21-TMC2S3_S7564-S7764,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/21-TMC2S3_S7564-S7764_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/21-TMC2S3_S7564-S7764_R2.fastq.gz
22-TMC3S3_S7540-S7740,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/22-TMC3S3_S7540-S7740_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7393/zatm/22-TMC3S3_S7540-S7740_R2.fastq.gz
