SampleID,fastq1,fastq2
TMPL4S5,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/20-TMPL4S5_S7528-S7728_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/20-TMPL4S5_S7528-S7728_R2.fastq.gz
TMPL4S4,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/19-TMPL4S4_S7527-S7727_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/19-TMPL4S4_S7527-S7727_R2.fastq.gz
TMPL4S3,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/18-TMPL4S3_S7526-S7726_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/18-TMPL4S3_S7526-S7726_R2.fastq.gz
TMPL4S2,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/17-TMPL4S2_S7525-S7725_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/17-TMPL4S2_S7525-S7725_R2.fastq.gz
TMPL4S1,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/16-TMPL4S1_S7524-S7724_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/16-TMPL4S1_S7524-S7724_R2.fastq.gz
TMPL3S5,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/15-TMPL3S5_S7523-S7723_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/15-TMPL3S5_S7523-S7723_R2.fastq.gz
TMPL3S4,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/14-TMPL3S4_S7522-S7722_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/14-TMPL3S4_S7522-S7722_R2.fastq.gz
TMPL3S3,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/13-TMPL3S3_S7521-S7721_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/13-TMPL3S3_S7521-S7721_R2.fastq.gz
TMPL3S2,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/12-TMPL3S2_S7520-S7720_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/12-TMPL3S2_S7520-S7720_R2.fastq.gz
TMPL3S1,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/11-TMPL3S1_S7519-S7719_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/11-TMPL3S1_S7519-S7719_R2.fastq.gz
TMPL2S5,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/10-TMPL2S5_S7518-S7718_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/10-TMPL2S5_S7518-S7718_R2.fastq.gz
TMPL2S4,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/smallsize/9-TMPL2S4_S7517-S7717_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/smallsize/9-TMPL2S4_S7517-S7717_R2.fastq.gz
TMPL2S3,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/8-TMPL2S3_S7516-S7716_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/8-TMPL2S3_S7516-S7716_R2.fastq.gz
TMPL2S2,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/7-TMPL2S2_S7515-S7715_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/7-TMPL2S2_S7515-S7715_R2.fastq.gz
TMPL2S1,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/6-TMPL2S1_S7514-S7714_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/6-TMPL2S1_S7514-S7714_R2.fastq.gz
TMPL1S5,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/5-TMPL1S5_S7513-S7713_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/5-TMPL1S5_S7513-S7713_R2.fastq.gz
TMPL1S4,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/4-TMPL1S4_S7512-S7712_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/4-TMPL1S4_S7512-S7712_R2.fastq.gz
TMPL1S3,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/3-TMPL1S3_S7511-S7711_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/3-TMPL1S3_S7511-S7711_R2.fastq.gz
TMPL1S2,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/2-TMPL1S2_S7510-S7710_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/2-TMPL1S2_S7510-S7710_R2.fastq.gz
TMPL1S1,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/1-TMPL1S1_S7509-S7709_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7312/zatm/1-TMPL1S1_S7509-S7709_R2.fastq.gz
