SampleID,fastq1,fastq2
TMM3P4,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/18-TMM3P4_S7568-S7768_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/18-TMM3P4_S7568-S7768_R2.fastq.gz
TMM3P3,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/17-TMM3P3_S7567-S7767_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/17-TMM3P3_S7567-S7767_R2.fastq.gz
TMM3P2,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/16-TMM3P2_S7564-S7764_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/16-TMM3P2_S7564-S7764_R2.fastq.gz
TMM3P1,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/15-TMM3P1_S7563-S7763_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/15-TMM3P1_S7563-S7763_R2.fastq.gz
TMM2P4,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/14-TMM2P4_S7562-S7762_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/14-TMM2P4_S7562-S7762_R2.fastq.gz
TMM2P3,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/13-TMM2P3_S7561-S7761_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/13-TMM2P3_S7561-S7761_R2.fastq.gz
TMM2P2,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/12-TMM2P2_S7560-S7760_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/12-TMM2P2_S7560-S7760_R2.fastq.gz
TMM2P1,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/11-TMM2P1_S7559-S7759_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/11-TMM2P1_S7559-S7759_R2.fastq.gz
TMM1P4,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/10-TMM1P4_S7558-S7758_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/10-TMM1P4_S7558-S7758_R2.fastq.gz
TMM1P3,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/9-TMM1P3_S7557-S7757_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/9-TMM1P3_S7557-S7757_R2.fastq.gz
TMM1P2,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/8-TMM1P2_S7556-S7756_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/8-TMM1P2_S7556-S7756_R2.fastq.gz
TMM1P1,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/7-TMM1P1_S7555-S7755_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/7-TMM1P1_S7555-S7755_R2.fastq.gz
TMS6,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/6-TMS6_S7554-S7754_R1.fastq.gz,/mnt/DATASM14/hieunho/hieu_gitlab/batch_22112022/input/target_methylation_R6914_Vi/6-TMS6_S7554-S7754_R2.fastq.gz
